web,image,price,deal,title,shop,location
//item.taobao.com/item.htm?id=614228276070&ns=1&abbucket=12#detail,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/627128906/O1CN01BRV9dQ2FezyF6938S_!!627128906.jpg,¥478.00,569人付款,2020年新茶西湖绿茶杭州龙井茶明前茶叶特级狮峰龙井500g散装,浙江商联盟,浙江 杭州
https://click.simba.taobao.com/cc_im?p=%B2%E8%D2%B6&s=738582543&k=577&e=VgNS91xXQ1QyfJ6xH2TSWFpw2%2B1eSax1l3NBk6HiXTrybFV1bjbQi9rzj2g4LTR9hY%2FqWZtjwDZA8Wkk4gnNLkU4jOBGKwwuR0YusuIf8JE2%2BwgxilwH8uLpkc9s3gpeUubUwpMK%2Ft0AWW7ci6scK54Scn%2Fusiqzkg0eH63ddm4nsSLidPTvGTJRiWRx3j8ryCPCJIm1oS8T1KRL9RgLHqORHcUFs4QTcjcuJxD0ej9U97nntgywkHokTJRq3JViNafpV%2BgVKxe9nLGaK9ybG5iYU3x8EOBmt6w0ovIqS0ZS9ttX%2FU0bGsJVTdwqiGngupKTMfn1gJ3utTi3za2umJVSeCgIVLc0BJ%2Bk5980JljsLsC92S62k7%2FASUz2EnY2uVKj9tTMGhvPHSSKF2K0PDLRno2Jum2NgDkNZxXlGcfEOpt7G9azaVOSXOkzF1ynSNLiwlf2hcmqxHMhdNEo9Z5Kp%2BNn%2FhThlD%2F9cvuKUsApkwqQwsWE134X4KwUKJYdEESObQH6FfIE0L0e%2FNDEGx263apWOHTmwBe0YX6%2FnDuJQiErg%2FXK%2FFkxCXOAY%2FW%2B,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i1/13373439/O1CN01fKQDHT1bH6gQf6uMM_!!0-saturn_solar.jpg,¥158.00,104人付款,天福茗茶 特级安溪铁观音 2020春茶 乌龙茶叶礼盒装 铁观音茶礼,天福茗茶,福建 厦门
https://click.simba.taobao.com/cc_im?p=%B2%E8%D2%B6&s=738582543&k=545&e=UWdovXOYJPMyfJ6xH2TSWFpw2%2B1eSax1l3NBk6HiXTrybFV1bjbQi9rzj2g4LTR9hY%2FqWZtjwDagW%2F%2FA4kIxChvrzxj%2BsaZeR0YusuIf8JE2%2BwgxilwH8uLpkc9s3gpeUubUwpMK%2Ft0AWW7ci6scK54Scn%2Fusiqzkg0eH63ddm4nsSLidPTvGTJRiWRx3j8ryCPCJIm1oS8T1KRL9RgLHqORHcUFs4QTcjcuJxD0ej9U97nntgywkHokTJRq3JViNafpV%2BgVKxe9nLGaK9ybG5iYU3x8EOBmt6w0ovIqS0ZS9ttX%2FU0bGkwMvflTwhWieMPCbdLJMUGjmxu4dLlG0uOQsgoXGhD%2BxzBANKcomAWuBNm%2BoF%2BpNAWWQjg2ChaFTWR1HOQ3FSq0FdaxS1Uc3GtE0TNv72%2BWCNA%2BK2qAYukqkmAV0Xlac%2BH8p0oeQJE0rH72mPEaD%2FaDjtKFDHxRxzWn6VfoFSsXwpFkGnG62QS6IfTTZhk6N2RNCWU24KChPRMFbAFTjJftD%2F80My3llQQw5D2aEgLC#detail,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i4/53642303/O1CN012xpMMD1SsokXmNYUL_!!0-saturn_solar.jpg,¥98.00,10人付款,四大名茶组合铁观音茶叶肉桂金俊眉正山小种红茶组合简装茶叶,泉新茶业合作社,福建 泉州
https://click.simba.taobao.com/cc_im?p=%B2%E8%D2%B6&s=738582543&k=545&e=Y4WM5ed5MO4yfJ6xH2TSWFpw2%2B1eSax1l3NBk6HiXTrybFV1bjbQi9rzj2g4LTR9UN89ai6XcjLzbifNRT%2BRJjtFL0LCIUNeR0YusuIf8JE2%2BwgxilwH8uLpkc9s3gpeUubUwpMK%2Ft0AWW7ci6scK54Scn%2Fusiqzkg0eH63ddm4nsSLidPTvGTJRiWRx3j8ryCPCJIm1oS8T1KRL9RgLHqORHcUFs4QTcjcuJxD0ej9U97nntgywkHokTJRq3JViNafpV%2BgVKxcsb8KLaCaZWK%2Fd%2Bmh%2Bx9gli1jDIb63wgaoEM8enxjvOuqrcUttp7yAaqzgEtZVB0KisUoZb%2BrLJZzDwEEO7iZSlr3N37sZ5D3idCT3FT03kPT3%2BmFrPN3kZeQxEmpD6AGu7O9LHnE0aaXijVAPL38rTtcjo1jHZIL6wBhlhMdQZ82bGMXmQeJY6qtxS22nvIBcGIX%2BGst%2FAmWFXj09s2RtA5%2B%2FEvU6EkN3NtzU%2BbeVVXtLw6tqrXUegkhsubdVPq3nFUh2VsQNqdL4sIxH3ITX#detail,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i3/58855988/O1CN014UrG3t1u6YAtuognB_!!0-saturn_solar.jpg,¥385.00,51人付款,闻说|日式志野烧纯手绘茶叶罐 景德镇手工陶瓷 火烧云创意储茶仓,茗文茶器,福建 厦门
//item.taobao.com/item.htm?id=614039687537&ns=1&abbucket=12#detail,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/627128906/O1CN01CHqo9l2FezxI18MNx_!!627128906.jpg,¥468.00,566人付款,绿茶2020新茶安吉白茶250g明前特级珍惜白茶茶叶可礼盒装茶农直销,浙江商联盟,浙江 湖州
//detail.tmall.com/item.htm?id=600121324626&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2201199679526/O1CN01bUBNhl2KExXDXz7uZ_!!0-item_pic.jpg,¥268.00,1165人付款,武夷宗师大红袍茶叶武夷岩茶大红袍肉桂乌龙茶奇兰水仙礼盒套装,武夷宗师旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=622776265581&ns=1&abbucket=12,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/2206399052961/O1CN01L0MN781XkBMTDvGAe_!!0-item_pic.jpg,¥298.00,164人付款,茗品源福鼎白茶寿眉贡眉老白茶白茶茶叶特级高档礼盒包装350g茶饼,茗品源旗舰店,江苏 南京
//detail.tmall.com/item.htm?id=572490929440&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/3295665297/O1CN019cP11R1p04ZW3ZUzq_!!0-item_pic.jpg,¥368.00,1099人付款,新会小青柑普洱茶熟茶陈皮柑普茶特级天马小青桔柑橘甘桔茶叶青柑,朝颜旗舰店,广东 广州
//item.taobao.com/item.htm?id=606777643108&ns=1&abbucket=12#detail,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/3406760714/O1CN01WRqawk1H93OwkC73C_!!3406760714.jpg,¥168.00,411人付款,铁观音浓香型兰花香茶叶新茶 2020安溪春茶特级乌龙茶礼盒装珍尝,珍尝品牌店,福建 泉州
//detail.tmall.com/item.htm?id=613881296289&ns=1&abbucket=12,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/2206368653207/O1CN01MuCRS81ZYqnGVxl0q_!!0-item_pic.jpg,¥298.00,938人付款,蔓津润2020春茶福鼎高山白茶特级白毫银针散茶白豪茶叶礼盒200克,蔓津润旗舰店,福建 宁德
//detail.tmall.com/item.htm?id=594190366942&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2372349996/O1CN013qUm8f2NiDg0Htu9A_!!0-item_pic.jpg,¥29.90,1.0万+人付款,菊花茶金丝皇菊大黄菊一朵一杯黄山贡菊特级胎菊枸杞去火清热茶叶,蜀中女儿旗舰店,江苏 苏州
//detail.tmall.com/item.htm?id=599032379256&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2616970884/O1CN01HLumVy1IOujUJYEvJ_!!2616970884-0-lubanu-s.jpg,¥49.00,4968人付款,再春堂红豆薏米茶祛去芡实赤小豆茯苓薏仁湿气养生茶花茶组合茶叶,苏宁易购官方旗舰店,江苏 南京
//detail.tmall.com/item.htm?id=605097140034&ns=1&abbucket=12,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/4127523608/O1CN010LcRUK1cWVafmAtg7_!!0-item_pic.jpg,¥290.00,910人付款,印苍苔祁门红茶2020新茶特级正宗祁红香螺浓香型礼盒罐装安徽茶叶,印苍苔旗舰店,安徽 黄山
//detail.tmall.com/item.htm?id=616673759976&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2258936981/O1CN01puBz4S21RLXdCzuF0_!!0-item_pic.jpg,¥199.00,1046人付款,云南普洱茶 布朗山老班章古树普洱生茶饼7片5斤 勐海古树生茶茶叶,滇美旗舰店,云南 昆明
//item.taobao.com/item.htm?id=602245884196&ns=1&abbucket=12#detail,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/3170479102/O1CN01qvaVyQ2H6lb2R3bUd_!!3170479102.jpg,¥398.00,628人付款,7片整提购2499g 云南老班章普洱茶生茶饼茶叶陈年七子饼昆明干仓,茶礼世家茶叶店,云南 昆明
//item.taobao.com/item.htm?id=617482152797&ns=1&abbucket=12#detail,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/3406760714/O1CN01Agt3PS1H93OCQKt25_!!3406760714.jpg,¥168.00,394人付款,武夷山正山小种红茶茶叶春茶桐木关花果香新茶礼盒装500g散装罐装,珍尝品牌店,福建 泉州
//detail.tmall.com/item.htm?id=557090561811&ns=1&abbucket=12,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/683867002/O1CN01rwOoOa21axrbzYRve_!!683867002-0-lubanu-s.jpg,¥26.80,10万+人付款,买1发3柠檬片泡茶干片蜂蜜冻干泡水喝的花茶纯水果茶茶叶冷泡茶包,中闽飘香旗舰店,福建 厦门
//detail.tmall.com/item.htm?id=622208167418&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2206416877924/O1CN01YBOJat28PF2QvJK0I_!!0-item_pic.jpg,¥299.00,270人付款,【7饼整提2499g】昔归古树纯料茶叶普洱茶19年云南七子饼普洱生茶,昔归濮旗舰店,河南 郑州
//detail.tmall.com/item.htm?id=35385689312&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/797567822/O1CN01SYYWIY27eWdgiRg06_!!0-item_pic.jpg,¥156.00,1862人付款,闽饮大红袍茶叶礼盒装特级武夷山岩茶肉桂乌龙茶浓香型小包装500g,闽饮旗舰店,福建 厦门
//detail.tmall.com/item.htm?id=602928366692&ns=1&abbucket=12,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/4127523608/O1CN01HBPG6P1cWVadU6WVs_!!0-item_pic.jpg,¥258.00,861人付款,印苍苔手工茶黄山毛峰茶叶绿茶毛尖2020新茶特级明前黄山茶铁罐装,印苍苔旗舰店,安徽 黄山
//detail.tmall.com/item.htm?id=615134405643&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2362536288/O1CN01Q4W0zt1wJx3YIJFvO_!!0-item_pic.jpg,¥188.00,2082人付款,华源碧螺春绿茶正宗2020年新茶明前春茶浓香型茶叶散装罐装500g,华源旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=613190176779&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/3278510613/O1CN01kFCHnY1GOnOp1rsuD_!!3278510613-0-lubanu-s.jpg,¥59.90,10万+人付款,修正菊花枸杞决明子花茶组合养生金银花牛蒡根胎菊桂花蒲公英茶叶,百年修正旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=547118729641&ns=1&abbucket=12,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/2345675018/O1CN01jB00ZG1mwI3kCom0J_!!2345675018.jpg,¥268.00,428人付款,2020春茶正山小种红茶特级礼盒装500g正宗武夷山小种茶叶新茶罐装,万荣鑫旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=578698453933&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2345675018/O1CN01bMMNwr1mwI49BBGa6_!!0-item_pic.jpg,¥188.00,1758人付款,2020春茶特级正山小种红茶礼盒装500g新茶正宗茶叶小包装袋装,万荣鑫旗舰店,福建 泉州
//item.taobao.com/item.htm?id=622886406265&ns=1&abbucket=12#detail,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/660963427/O1CN01VT7azK1bBbvjaTSam_!!660963427.jpg,¥398.00,312人付款,高质量白毫银针茶饼小饼茶叶 正宗福鼎白茶饼陈年福鼎老白茶500g,圆阁茶苑,福建 泉州
//item.taobao.com/item.htm?id=622885890979&ns=1&abbucket=12#detail,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/660963427/O1CN01EQmK0b1bBbvW0yDwG_!!660963427.jpg,¥698.00,151人付款,7饼整提划算2499g高质量布朗山普洱茶熟茶饼茶云南古树七子饼茶叶,圆阁茶苑,福建 泉州
//detail.tmall.com/item.htm?id=578043400714&ns=1&abbucket=12,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/1755475963/O1CN01SC56pM1tv6Lvn44YH_!!0-item_pic.jpg,¥118.00,4057人付款,真尚一饮正山小种红茶茶叶浓香型散装红茶礼盒装罐装500g礼盒装,真尚一饮茶叶旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=35650414283&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/1755475963/O1CN01q5hmob1tv6JNkIBT4_!!0-item_pic.jpg,¥68.00,4883人付款,2020新茶正山小种红茶茶叶正宗浓香型武夷桐木散装500克罐装送礼,真尚一饮茶叶旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=567010444808&ns=1&abbucket=12,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/3483491202/O1CNA1QbTM3p100e5b4589020bb3656b0007_!!1-0-picassodesign.jpg,¥148.00,2560人付款,丽皇香云南普洱茶老茶头普洱熟茶饼老班章古树金芽茶叶礼盒装500g,丽皇香旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=562834938068&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2452562325/O1CN01QaRnHA1T2tR5HNbGv_!!2-item_pic.png,¥580.00,780人付款,闽丹2020新茶金骏眉茶叶特级正宗浓香型红茶金俊眉500克罐装送礼,闽丹茶叶旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=569574998414&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/3295665297/O1CN01CBRHl11p04Z7xYYSv_!!0-item_pic.jpg,¥268.00,1185人付款,朝颜新会小青柑普洱茶青柑熟茶特级小青桔陈皮桔子柑普茶叶礼盒装,朝颜旗舰店,广东 广州
//detail.tmall.com/item.htm?id=583798373589&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2775927506/O1CN016KzefT25JnSHQYj6j_!!0-item_pic.jpg,¥298.00,1300人付款,茶叶铁观音金骏眉礼盒装特级高档木盒节日中秋送礼品长辈领导定制,御禧堂茶叶旗舰店,福建 泉州
//item.taobao.com/item.htm?id=608880229262&ns=1&abbucket=12#detail,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/4243364447/O1CN01ukbtg51iilufqC5KA_!!4243364447.jpg,¥398.00,578人付款,【7片整提购2499g】普洱茶熟茶饼布朗山老班章茶叶特级云南七子饼,叶谈茶庄,云南 西双版纳
//detail.tmall.com/item.htm?id=618720432299&ns=1&abbucket=12,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/3448956079/O1CN01OJmpjL1umEI6HnKbm_!!0-item_pic.jpg,¥228.00,1404人付款,佰儒 新茶 大红袍茶叶 正宗武夷岩茶 乌龙茶 散装 茶叶送礼盒400g,佰儒旗舰店,福建 厦门
//detail.tmall.com/item.htm?id=610667454765&ns=1&abbucket=12,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/2206219137491/O1CN01KANvMQ25CvXUL0mId_!!0-item_pic.jpg,¥89.00,1233人付款,2020新茶正山小种红茶礼盒装正宗正山小种茶叶小包装,尊和轩旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=40133363132&ns=1&abbucket=12,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/762765703/O1CN014Kq6LL1s01I45iZJx_!!0-item_pic.jpg,¥149.00,256人付款,2020新茶安溪铁观音茶叶500g礼盒装特级浓香型乌龙茶中秋礼品茶,八月泉旗舰店,福建 泉州
//item.taobao.com/item.htm?id=620785442915&ns=1&abbucket=12#detail,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/1777114675/O1CN01A3EKIA1kPCDZgBJ4Z_!!1777114675.jpg,¥99.00,829人付款,节日送礼2020新茶特级安溪铁观音礼盒装浓香型茶叶礼盒装500g袋装,安溪茶香汇天下,福建 泉州
//detail.tmall.com/item.htm?id=37152036038&ns=1&abbucket=12,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/1969944157/O1CN01jGOyDm1gZx38yOFic_!!0-item_pic.jpg,¥278.00,1254人付款,桐木人家金骏眉茶叶红茶特级正宗金俊眉浓香型蜜香黄芽250g散装,桐木人家旗舰店,福建 厦门
//detail.tmall.com/item.htm?id=620003794795&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/1791965366/O1CN013TKnSm1pVftuymRpZ_!!0-item_pic.jpg,¥79.90,1302人付款,黑茶湖南安化正品安化黑茶茯砖茶金花散茯茶安华正宗熙牧源茶叶,熙牧源茶叶旗舰店,湖南 长沙
//detail.tmall.com/item.htm?id=622904185656&ns=1&abbucket=12,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/2200953960878/O1CN018fd8Dj1IMAMCSuQT5_!!0-item_pic.jpg,¥188.00,78人付款,白大师新品2019年福鼎陈年白茶白毫银针茶叶便携小方片饼干茶30g,白大师旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=610425493141&ns=1&abbucket=12,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/2206219137491/O1CN01XzHWt525CvXOQdFnG_!!0-item_pic.jpg,¥89.00,1373人付款,2020新茶金骏眉红茶礼盒装正宗金俊眉茶叶木盒小包装,尊和轩旗舰店,福建 泉州
//item.taobao.com/item.htm?id=614184128684&ns=1&abbucket=12#detail,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2200727473423/O1CN01mdhWna1b9mKBRDotL_!!2200727473423.jpg,¥158.00,2122人付款,安吉白茶2020年新茶明前特级黄金芽茶叶正宗散装珍稀高山绿茶茶叶,陈不记0615,浙江 丽水
//detail.tmall.com/item.htm?id=606455471450&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2259827715/O1CN01Lz7vTM26rWFsiE8np_!!2259827715-0-lubanu-s.jpg,¥39.00,1.5万+人付款,2020新茶叶春茶绿茶毛尖茶日照充足高山云雾浓香型袋装散装共750g,中闽峰州旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=623195362197&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2200953960878/O1CN01LNtZe81IMAMGbHFZx_!!0-item_pic.jpg,¥338.00,98人付款,白大师新品2017年福鼎陈年枣香寿眉茶叶太姥山老白茶茶饼300g装,白大师旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=618589337075&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2454432483/O1CN01Dn8Tzw1UDG2D9AM9q_!!0-item_pic.jpg,¥99.00,1346人付款,2020新茶安溪铁观音小包装特级浓香型乌龙茶散装兰花香茶叶礼盒装,龙地山旗舰店,福建 泉州
https://click.simba.taobao.com/cc_im?p=%B2%E8%D2%B6&s=1383574520&k=577&e=mqLVkpdpG9sPwrmFsrtFLSXRhYNSKNRVvMDeYMQruvCIV0qcdJ0Ny56jEalGr%2FnEF3befRS7O97pjbOxOr%2BXUPrAYewSxnpR9hU%2FsixLoZs5rTOzSSzGMLKbyBcMYJkIvWh3uNARolAq9k%2FNBXZy55bu1NJdP8vsnN9GB6J4lxMZ%2BNrNX0YEoHS2CNL73QXAW4DLvpFar7w0HCaP%2B0ih3v8p3sbRUQTUTHNlY3GImTNq1IDqw4ebKZwK8UsJHCRWT4a1eoIXRkHlLm0lDEkBu2Xxxxj6%2BIl9ScZTiATadzpMiuASj%2FN20p28lZIjta002EnzOCCwU8wgR7cMoAwwncdk7%2FYcnCJHPwHU0UtmHo1lnIgWWI3QYArWzZRrI3ULo1KUQrT7jCbG5AwmcIP7zx1z0795u%2BxUsMPjfrj6e8%2BvqC8ejkTEHic6CvrfB8D4tYdWTcf2wVyiMJPU0StNtwww0uK%2BElS4TWwLYg3qUARSSQN83j31r7Ri9QAWOvMM5EjluSAXRWKLyY9cAxRgNBKldDOtnprODuqPax1tRJZ4NebinvGJLqmfmudp9%2Fec,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i1/13373439/O1CN01fKQDHT1bH6gQf6uMM_!!0-saturn_solar.jpg,¥158.00,104人付款,天福茗茶 特级安溪铁观音 2020春茶 乌龙茶叶礼盒装 铁观音茶礼,天福茗茶,福建 厦门
https://click.simba.taobao.com/cc_im?p=%B2%E8%D2%B6&s=1383574520&k=545&e=fae8h4cXf%2B0PwrmFsrtFLSXRhYNSKNRVvMDeYMQruvCIV0qcdJ0Ny56jEalGr%2FnEF3befRS7O95zcsEoeoY0bYh5%2BS9XYbYt9hU%2FsixLoZs5rTOzSSzGMLKbyBcMYJkIvWh3uNARolAq9k%2FNBXZy55bu1NJdP8vsnN9GB6J4lxMZ%2BNrNX0YEoHS2CNL73QXAW4DLvpFar7w0HCaP%2B0ih3v8p3sbRUQTUTHNlY3GImTNq1IDqw4ebKZwK8UsJHCRWT4a1eoIXRkHlLm0lDEkBu2Xxxxj6%2BIl9ScZTiATadzpMiuASj%2FN20pS570LN68mQf%2BvyoezAWctKK6nAsW%2B7DWopkKT8gOYIGgVY2r5jcj624DYRXwDcH%2BNRIPhK0EYgw1Kbe%2FSFRZ%2FxjHoqop%2BOlXvMFMOSeImozwzYdC0MfVIKUoNNjitaGBPQFuAXfXzOxwD9wKLC9bc77s0B21%2FfRk%2BGtXqCF0ZBxpOefimK8UUZ%2FEIjvci1hAvkxn1YSU%2FoEG2pn%2FxwHtlzjkHcahlG2uFNxufU4HjV#detail,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i4/53642303/O1CN012xpMMD1SsokXmNYUL_!!0-saturn_solar.jpg,¥98.00,10人付款,四大名茶组合铁观音茶叶肉桂金俊眉正山小种红茶组合简装茶叶,泉新茶业合作社,福建 泉州
https://click.simba.taobao.com/cc_im?p=%B2%E8%D2%B6&s=1383574520&k=545&e=5%2BVoVmEplp0PwrmFsrtFLSXRhYNSKNRVvMDeYMQruvCIV0qcdJ0Ny56jEalGr%2FnEqFZPxSNEfAJCjBU%2BWWG3Td1oPWhZlnXs9hU%2FsixLoZs5rTOzSSzGMLKbyBcMYJkIvWh3uNARolAq9k%2FNBXZy55bu1NJdP8vsnN9GB6J4lxMZ%2BNrNX0YEoHS2CNL73QXAW4DLvpFar7w0HCaP%2B0ih3v8p3sbRUQTUTHNlY3GImTNq1IDqw4ebKZwK8UsJHCRWT4a1eoIXRkGPr1frOKW4xGgKSGImkg85IcQ2CjJ%2BYuYQ%2Fbf%2BniZkRvhDQKbmXtT8unwZypY27vQDJh%2BwrPN6COM4%2BM3RkVHy%2FbZrpKRGvZ6wnW3snMTO3ZLRkMnbWFBw7Na2JrfCHKNnblY7ae0Dfuum2C7L9xSVZbHv5kPRg2CxV%2FHN3pcYEPLfOdMJd8cY%2BENApuZe1Pz%2BuDNziPja%2BDb%2Fag9XQqDeEM4SGIwahrMif5JWbt5AjZIpCpNECxKTC4J8kjXR55aVlax66UnYgJosh%2FwnDqAA#detail,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i3/58855988/O1CN014UrG3t1u6YAtuognB_!!0-saturn_solar.jpg,¥385.00,51人付款,闻说|日式志野烧纯手绘茶叶罐 景德镇手工陶瓷 火烧云创意储茶仓,茗文茶器,福建 厦门
//item.taobao.com/item.htm?id=524905344875&ns=1&abbucket=12#detail,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/2726784234/O1CN01qAOYGz1h9DRGQAWj1_!!2726784234.jpg,¥350.00,774人付款,铁观音春茶2020新茶特级浓香型安溪铁观音茶叶正品散装礼盒装500g,七杯茗茶集市店,福建 泉州
//detail.tmall.com/item.htm?id=597301685581&ns=1&abbucket=12,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/2452613911/O1CN01rcOBvg1elHYIlSW4v_!!0-item_pic.jpg,¥29.80,1.5万+人付款,菊花茶金丝皇菊黄菊一朵一杯菊花花茶大搭枸杞胎菊金银花贡菊茶叶,泉正旗舰店,安徽 黄山
//detail.tmall.com/item.htm?id=616906536529&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/747588898/O1CN01uGOxwh2FbKnq1Zim0_!!0-item_pic.jpg,¥88.00,1974人付款,金骏眉茶叶特级正宗武夷红茶浓香型金俊眉2020新茶 袋装盒装500g,广蕴旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=572783602717&ns=1&abbucket=12,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/2452421748/O1CN01JbvvcV1OmcuhwQZR0_!!0-item_pic.jpg,¥59.00,1.5万+人付款,2020新茶叶绿茶毛尖茶高山云雾茶日照充足春茶袋装散装浓香型1斤,悠谷良品旗舰店,安徽 芜湖
//detail.tmall.com/item.htm?id=13659461067&ns=1&abbucket=12,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/404984946/O1CN01G155sL1mPJYLiYhzG_!!0-item_pic.jpg,¥350.00,33人付款,武夷星八三茶人大红袍茶叶礼盒装武夷山特级大红袍武夷岩茶乌龙茶,武夷星旗舰店,福建 南平
//detail.tmall.com/item.htm?id=598206353706&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2453421159/O1CN01EsHics1KQrdxSGwej_!!0-item_pic.jpg,¥168.00,1346人付款,新会生晒小青柑宫廷普洱茶熟茶柑普橘普陈皮茶叶礼盒装散装,金红眉旗舰店,福建 厦门
//detail.tmall.com/item.htm?id=614489570276&ns=1&abbucket=12,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/2616970884/O1CN01T88grl1IOujAVFHvT_!!0-item_pic.jpg,¥19.90,2.0万+人付款,南京同仁堂菊花决明子茶枸杞熬夜养生茶叶清蒲公英金银花茶组合肝,苏宁易购官方旗舰店,江苏 南京
//detail.tmall.com/item.htm?id=615034359222&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2344252554/O1CN01X1G62P1UjmAAnK4nl_!!0-item_pic.jpg,¥188.00,816人付款,新茶正宗正山小种红茶特级浓香型散装罐装500g茶叶礼盒装武夷山,莫等闲茶叶旗舰店,福建 南平
//detail.tmall.com/item.htm?id=556598283278&ns=1&abbucket=12,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/1882286581/O1CN01MacZIH1yU96Q55TQc_!!0-item_pic.jpg,¥79.00,9000+人付款,【买1发2】浓香型茉莉花茶2020新茶特级散装横县花茶绿茶叶500g共,徽兴隆茶叶旗舰店,安徽 芜湖
//detail.tmall.com/item.htm?id=614433389622&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2207327848515/O1CN01cVvuBn2Clv6pNtSBa_!!0-item_pic.jpg,¥68.00,1354人付款,茉莉龙珠茶叶茉莉花茶浓香型小龙珠绿茶罐装送礼新花茶盒装 尝仙,尝仙茶叶旗舰店,福建 泉州
//detail.tmall.com/item.htm?id=40418776616&ns=1&abbucket=12,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/683867002/O1CN01FdwI2N21axrmxQ73G_!!683867002-0-lubanu-s.jpg,¥38.00,7500+人付款,桂花干花新鲜金桂花茶新花食用烘焙干桂花除特级茶包口臭茶叶天然,中闽飘香旗舰店,福建 厦门
